SiteName,Urban,PlotID,species,age,count,morph
Riverview,urban,7,ALRU,lg,0,dec
ForestPark,urban,8,ALRU,lg,0,dec
Lacamas,urban,8,ALRU,lg,0,dec
Tryon,urban,8,ALRU,lg,0,dec
Barlow,rural,10,ALRU,lg,0,dec
Lacamas,urban,10,ALRU,lg,0,dec
Marquam,urban,10,ALRU,lg,0,dec
Oxbow,rural,10,ALRU,lg,0,dec
Oxbow,rural,11,ALRU,lg,0,dec
Barlow,rural,11,ALRU,lg,0,dec
ForestPark,urban,11,ALRU,lg,0,dec
Marquam,urban,11,ALRU,lg,0,dec
Riverview,urban,11,ALRU,lg,0,dec
ForestPark,urban,12,ALRU,lg,0,dec
Lacamas,urban,12,ALRU,lg,0,dec
McIver,rural,12,ALRU,lg,0,dec
Oxbow,rural,12,ALRU,lg,0,dec
Barlow,rural,13,ALRU,lg,0,dec
ForestPark,urban,13,ALRU,lg,0,dec
Lacamas,urban,13,ALRU,lg,0,dec
Tryon,urban,13,ALRU,lg,0,dec
Barlow,rural,14,ALRU,lg,0,dec
ForestPark,urban,14,ALRU,lg,0,dec
Lacamas,urban,14,ALRU,lg,0,dec
Marquam,urban,14,ALRU,lg,0,dec
ForestPark,urban,15,ALRU,lg,0,dec
ForestPark,urban,15,ALRU,lg,0,dec
McIver,rural,15,ALRU,lg,0,dec
Riverview,urban,15,ALRU,lg,0,dec
Tryon,urban,15,ALRU,lg,0,dec
Barlow,rural,16,ALRU,lg,0,dec
Tryon,urban,16,ALRU,lg,0,dec
Lacamas,urban,17,ALRU,lg,0,dec
McIver,rural,18,ALRU,lg,0,dec
Oxbow,rural,18,ALRU,lg,0,dec
Riverview,urban,18,ALRU,lg,0,dec
Tryon,urban,18,ALRU,lg,0,dec
Wildwood,rural,18,ALRU,lg,0,dec
ForestPark,urban,19,ALRU,lg,0,dec
Barlow,rural,20,ALRU,lg,0,dec
Lacamas,urban,20,ALRU,lg,0,dec
McIver,rural,20,ALRU,lg,0,dec
Riverview,urban,20,ALRU,lg,0,dec
Riverview,urban,20,ALRU,lg,0,dec
Lacamas,urban,21,ALRU,lg,0,dec
Riverview,urban,21,ALRU,lg,0,dec
Tryon,urban,21,ALRU,lg,0,dec
Marquam,urban,22,ALRU,lg,0,dec
Tryon,urban,23,ALRU,lg,0,dec
Wildwood,rural,23,ALRU,lg,0,dec
Barlow,rural,24,ALRU,lg,0,dec
ForestPark,urban,24,ALRU,lg,0,dec
Riverview,urban,24,ALRU,lg,0,dec
Wildwood,rural,24,ALRU,lg,0,dec
Barlow,rural,25,ALRU,lg,0,dec
Marquam,urban,25,ALRU,lg,0,dec
Riverview,urban,25,ALRU,lg,0,dec
McIver,rural,26,ALRU,lg,0,dec
Sandy,rural,26,ALRU,lg,0,dec
Barlow,rural,27,ALRU,lg,0,dec
Tryon,urban,27,ALRU,lg,0,dec
Oxbow,rural,28,ALRU,lg,0,dec
Tryon,urban,28,ALRU,lg,0,dec
Lacamas,urban,29,ALRU,lg,0,dec
Oxbow,rural,29,ALRU,lg,0,dec
Tryon,urban,29,ALRU,lg,0,dec
Barlow,rural,30,ALRU,lg,0,dec
ForestPark,urban,30,ALRU,lg,0,dec
Riverview,urban,30,ALRU,lg,0,dec
Tryon,urban,30,ALRU,lg,0,dec
Marquam,urban,31,ALRU,lg,0,dec
McIver,rural,31,ALRU,lg,0,dec
Tryon,urban,31,ALRU,lg,0,dec
Marquam,urban,32,ALRU,lg,0,dec
Oxbow,rural,32,ALRU,lg,0,dec
Lacamas,urban,35,ALRU,lg,0,dec
Marquam,urban,35,ALRU,lg,0,dec
Oxbow,rural,35,ALRU,lg,0,dec
Wildwood,rural,35,ALRU,lg,0,dec
ForestPark,urban,36,ALRU,lg,0,dec
Tryon,urban,36,ALRU,lg,0,dec
Wildwood,rural,37,ALRU,lg,0,dec
Oxbow,rural,38,ALRU,lg,0,dec
Lacamas,urban,39,ALRU,lg,0,dec
ForestPark,urban,40,ALRU,lg,0,dec
Oxbow,rural,40,ALRU,lg,0,dec
Tryon,urban,40,ALRU,lg,0,dec
Wildwood,rural,40,ALRU,lg,0,dec
McIver,rural,41,ALRU,lg,0,dec
Lacamas,urban,43,ALRU,lg,1,dec
Oxbow,rural,43,ALRU,lg,0,dec
ForestPark,urban,45,ALRU,lg,0,dec
Oxbow,rural,45,ALRU,lg,0,dec
Oxbow,rural,46,ALRU,lg,0,dec
Lacamas,urban,47,ALRU,lg,0,dec
Marquam,urban,47,ALRU,lg,0,dec
Oxbow,rural,47,ALRU,lg,0,dec
Marquam,urban,48,ALRU,lg,0,dec
Oxbow,rural,48,ALRU,lg,0,dec
Sandy,rural,48,ALRU,lg,0,dec
ForestPark,urban,49,ALRU,lg,0,dec
Lacamas,urban,50,ALRU,lg,0,dec
Marquam,urban,50,ALRU,lg,0,dec
McIver,rural,51,ALRU,lg,0,dec
Sandy,rural,53,ALRU,lg,0,dec
McIver,rural,56,ALRU,lg,0,dec
McIver,rural,57,ALRU,lg,0,dec
McIver,rural,61,ALRU,lg,0,dec
Wildwood,rural,61,ALRU,lg,0,dec
McIver,rural,63,ALRU,lg,0,dec
Wildwood,rural,67,ALRU,lg,0,dec
Wildwood,rural,69,ALRU,lg,0,dec
Wildwood,rural,74,ALRU,lg,0,dec
McIver,rural,75,ALRU,lg,0,dec
Sandy,rural,80,ALRU,lg,0,dec
Sandy,rural,82,ALRU,lg,0,dec
Sandy,rural,83,ALRU,lg,0,dec
Wildwood,rural,83,ALRU,lg,0,dec
Wildwood,rural,87,ALRU,lg,0,dec
Wildwood,rural,88,ALRU,lg,0,dec
Sandy,rural,95,ALRU,lg,0,dec
Sandy,rural,111,ALRU,lg,0,dec
Sandy,rural,122,ALRU,lg,0,dec
Sandy,rural,128,ALRU,lg,0,dec
Sandy,rural,136,ALRU,lg,0,dec
Sandy,rural,141,ALRU,lg,0,dec
Sandy,rural,159,ALRU,lg,0,dec
Sandy,rural,176,ALRU,lg,0,dec
Sandy,rural,181,ALRU,lg,0,dec
Barlow,rural,1,QUGA,lg,0,dec
Marquam,urban,1,QUGA,lg,0,dec
Tryon,urban,1,QUGA,lg,0,dec
Wildwood,rural,1,QUGA,lg,0,dec
Barlow,rural,2,QUGA,lg,0,dec
Riverview,urban,2,QUGA,lg,0,dec
Barlow,rural,3,QUGA,lg,0,dec
ForestPark,urban,3,QUGA,lg,0,dec
McIver,rural,3,QUGA,lg,0,dec
Wildwood,rural,3,QUGA,lg,0,dec
Barlow,rural,4,QUGA,lg,0,dec
Marquam,urban,4,QUGA,lg,0,dec
Riverview,urban,4,QUGA,lg,0,dec
Riverview,urban,4,QUGA,lg,0,dec
Marquam,urban,5,QUGA,lg,0,dec
McIver,rural,5,QUGA,lg,0,dec
Riverview,urban,5,QUGA,lg,0,dec
Marquam,urban,6,QUGA,lg,0,dec
Riverview,urban,6,QUGA,lg,0,dec
Barlow,rural,7,QUGA,lg,0,dec
Lacamas,urban,7,QUGA,lg,0,dec
Riverview,urban,7,QUGA,lg,0,dec
ForestPark,urban,8,QUGA,lg,0,dec
Lacamas,urban,8,QUGA,lg,0,dec
Tryon,urban,8,QUGA,lg,0,dec
Barlow,rural,10,QUGA,lg,0,dec
Lacamas,urban,10,QUGA,lg,0,dec
Marquam,urban,10,QUGA,lg,0,dec
Oxbow,rural,10,QUGA,lg,0,dec
Oxbow,rural,11,QUGA,lg,0,dec
Barlow,rural,11,QUGA,lg,0,dec
ForestPark,urban,11,QUGA,lg,0,dec
Marquam,urban,11,QUGA,lg,0,dec
Riverview,urban,11,QUGA,lg,0,dec
ForestPark,urban,12,QUGA,lg,0,dec
Lacamas,urban,12,QUGA,lg,0,dec
McIver,rural,12,QUGA,lg,0,dec
Oxbow,rural,12,QUGA,lg,0,dec
Barlow,rural,13,QUGA,lg,0,dec
ForestPark,urban,13,QUGA,lg,0,dec
Lacamas,urban,13,QUGA,lg,0,dec
Tryon,urban,13,QUGA,lg,0,dec
Barlow,rural,14,QUGA,lg,0,dec
ForestPark,urban,14,QUGA,lg,0,dec
Lacamas,urban,14,QUGA,lg,0,dec
Marquam,urban,14,QUGA,lg,0,dec
ForestPark,urban,15,QUGA,lg,0,dec
ForestPark,urban,15,QUGA,lg,0,dec
McIver,rural,15,QUGA,lg,0,dec
Riverview,urban,15,QUGA,lg,0,dec
Tryon,urban,15,QUGA,lg,0,dec
Barlow,rural,16,QUGA,lg,0,dec
Tryon,urban,16,QUGA,lg,0,dec
Lacamas,urban,17,QUGA,lg,0,dec
McIver,rural,18,QUGA,lg,0,dec
Oxbow,rural,18,QUGA,lg,0,dec
Riverview,urban,18,QUGA,lg,0,dec
Tryon,urban,18,QUGA,lg,0,dec
Wildwood,rural,18,QUGA,lg,0,dec
ForestPark,urban,19,QUGA,lg,0,dec
Barlow,rural,20,QUGA,lg,0,dec
Lacamas,urban,20,QUGA,lg,0,dec
McIver,rural,20,QUGA,lg,0,dec
Riverview,urban,20,QUGA,lg,0,dec
Riverview,urban,20,QUGA,lg,0,dec
Lacamas,urban,21,QUGA,lg,0,dec
Riverview,urban,21,QUGA,lg,0,dec
Tryon,urban,21,QUGA,lg,0,dec
Marquam,urban,22,QUGA,lg,0,dec
Tryon,urban,23,QUGA,lg,0,dec
Wildwood,rural,23,QUGA,lg,0,dec
Barlow,rural,24,QUGA,lg,0,dec
ForestPark,urban,24,QUGA,lg,0,dec
Riverview,urban,24,QUGA,lg,0,dec
Wildwood,rural,24,QUGA,lg,0,dec
Barlow,rural,25,QUGA,lg,0,dec
Marquam,urban,25,QUGA,lg,0,dec
Riverview,urban,25,QUGA,lg,0,dec
McIver,rural,26,QUGA,lg,0,dec
Sandy,rural,26,QUGA,lg,0,dec
Barlow,rural,27,QUGA,lg,0,dec
Tryon,urban,27,QUGA,lg,0,dec
Oxbow,rural,28,QUGA,lg,0,dec
Tryon,urban,28,QUGA,lg,0,dec
Lacamas,urban,29,QUGA,lg,0,dec
Oxbow,rural,29,QUGA,lg,0,dec
Tryon,urban,29,QUGA,lg,0,dec
Barlow,rural,30,QUGA,lg,0,dec
ForestPark,urban,30,QUGA,lg,0,dec
Riverview,urban,30,QUGA,lg,0,dec
Tryon,urban,30,QUGA,lg,0,dec
Marquam,urban,31,QUGA,lg,0,dec
McIver,rural,31,QUGA,lg,0,dec
Tryon,urban,31,QUGA,lg,0,dec
Marquam,urban,32,QUGA,lg,0,dec
Oxbow,rural,32,QUGA,lg,0,dec
Lacamas,urban,35,QUGA,lg,0,dec
Marquam,urban,35,QUGA,lg,0,dec
Oxbow,rural,35,QUGA,lg,0,dec
Wildwood,rural,35,QUGA,lg,0,dec
ForestPark,urban,36,QUGA,lg,0,dec
Tryon,urban,36,QUGA,lg,0,dec
Wildwood,rural,37,QUGA,lg,0,dec
Oxbow,rural,38,QUGA,lg,0,dec
Lacamas,urban,39,QUGA,lg,0,dec
ForestPark,urban,40,QUGA,lg,0,dec
Oxbow,rural,40,QUGA,lg,0,dec
Tryon,urban,40,QUGA,lg,0,dec
Wildwood,rural,40,QUGA,lg,0,dec
McIver,rural,41,QUGA,lg,0,dec
Lacamas,urban,43,QUGA,lg,0,dec
Oxbow,rural,43,QUGA,lg,0,dec
ForestPark,urban,45,QUGA,lg,0,dec
Oxbow,rural,45,QUGA,lg,0,dec
Oxbow,rural,46,QUGA,lg,0,dec
Lacamas,urban,47,QUGA,lg,0,dec
Marquam,urban,47,QUGA,lg,0,dec
Oxbow,rural,47,QUGA,lg,0,dec
Marquam,urban,48,QUGA,lg,0,dec
Oxbow,rural,48,QUGA,lg,0,dec
Sandy,rural,48,QUGA,lg,0,dec
ForestPark,urban,49,QUGA,lg,0,dec
Lacamas,urban,50,QUGA,lg,0,dec
Marquam,urban,50,QUGA,lg,0,dec
McIver,rural,51,QUGA,lg,0,dec
Sandy,rural,53,QUGA,lg,0,dec
McIver,rural,56,QUGA,lg,0,dec
McIver,rural,57,QUGA,lg,0,dec
McIver,rural,61,QUGA,lg,0,dec
Wildwood,rural,61,QUGA,lg,0,dec
McIver,rural,63,QUGA,lg,0,dec
Wildwood,rural,67,QUGA,lg,0,dec
Wildwood,rural,69,QUGA,lg,0,dec
Wildwood,rural,74,QUGA,lg,0,dec
McIver,rural,75,QUGA,lg,0,dec
Sandy,rural,80,QUGA,lg,0,dec
Sandy,rural,82,QUGA,lg,0,dec
Sandy,rural,83,QUGA,lg,0,dec
Wildwood,rural,83,QUGA,lg,0,dec
Wildwood,rural,87,QUGA,lg,0,dec
Wildwood,rural,88,QUGA,lg,0,dec
Sandy,rural,95,QUGA,lg,0,dec
Sandy,rural,111,QUGA,lg,0,dec
Sandy,rural,122,QUGA,lg,0,dec
Sandy,rural,128,QUGA,lg,0,dec
Sandy,rural,136,QUGA,lg,0,dec
Sandy,rural,141,QUGA,lg,0,dec
Sandy,rural,159,QUGA,lg,0,dec
Sandy,rural,176,QUGA,lg,0,dec
Sandy,rural,181,QUGA,lg,0,dec
Barlow,rural,1,TSHE,can,1,con
Marquam,urban,1,TSHE,can,0,con
Tryon,urban,1,TSHE,can,0,con
Wildwood,rural,1,TSHE,can,0,con
Barlow,rural,2,TSHE,can,0,con
Riverview,urban,2,TSHE,can,0,con
Barlow,rural,3,TSHE,can,0,con
ForestPark,urban,3,TSHE,can,0,con
McIver,rural,3,TSHE,can,0,con
Wildwood,rural,3,TSHE,can,0,con
Barlow,rural,4,TSHE,can,0,con
Marquam,urban,4,TSHE,can,0,con
Riverview,urban,4,TSHE,can,0,con
Riverview,urban,4,TSHE,can,0,con
Marquam,urban,5,TSHE,can,0,con
McIver,rural,5,TSHE,can,0,con
Riverview,urban,5,TSHE,can,0,con
Marquam,urban,6,TSHE,can,0,con
Riverview,urban,6,TSHE,can,0,con
Barlow,rural,7,TSHE,can,0,con
Lacamas,urban,7,TSHE,can,0,con
Riverview,urban,7,TSHE,can,0,con
ForestPark,urban,8,TSHE,can,0,con
Lacamas,urban,8,TSHE,can,0,con
Tryon,urban,8,TSHE,can,1,con
Barlow,rural,10,TSHE,can,0,con
Lacamas,urban,10,TSHE,can,0,con
Marquam,urban,10,TSHE,can,0,con
Oxbow,rural,10,TSHE,can,0,con
Oxbow,rural,11,TSHE,can,0,con
Barlow,rural,11,TSHE,can,0,con
ForestPark,urban,11,TSHE,can,0,con
Marquam,urban,11,TSHE,can,0,con
Riverview,urban,11,TSHE,can,0,con
ForestPark,urban,12,TSHE,can,0,con
Lacamas,urban,12,TSHE,can,0,con
McIver,rural,12,TSHE,can,0,con
Oxbow,rural,12,TSHE,can,0,con
Barlow,rural,13,TSHE,can,0,con
ForestPark,urban,13,TSHE,can,0,con
Lacamas,urban,13,TSHE,can,0,con
Tryon,urban,13,TSHE,can,0,con
Barlow,rural,14,TSHE,can,0,con
ForestPark,urban,14,TSHE,can,0,con
Lacamas,urban,14,TSHE,can,0,con
Marquam,urban,14,TSHE,can,0,con
ForestPark,urban,15,TSHE,can,0,con
ForestPark,urban,15,TSHE,can,0,con
McIver,rural,15,TSHE,can,0,con
Riverview,urban,15,TSHE,can,0,con
Tryon,urban,15,TSHE,can,0,con
Barlow,rural,16,TSHE,can,0,con
Tryon,urban,16,TSHE,can,0,con
Lacamas,urban,17,TSHE,can,0,con
McIver,rural,18,TSHE,can,0,con
Oxbow,rural,18,TSHE,can,1,con
Riverview,urban,18,TSHE,can,0,con
Tryon,urban,18,TSHE,can,0,con
Wildwood,rural,18,TSHE,can,0,con
ForestPark,urban,19,TSHE,can,0,con
Barlow,rural,20,TSHE,can,0,con
Lacamas,urban,20,TSHE,can,0,con
McIver,rural,20,TSHE,can,0,con
Riverview,urban,20,TSHE,can,0,con
Riverview,urban,20,TSHE,can,0,con
Lacamas,urban,21,TSHE,can,0,con
Riverview,urban,21,TSHE,can,0,con
Tryon,urban,21,TSHE,can,0,con
Marquam,urban,22,TSHE,can,0,con
Tryon,urban,23,TSHE,can,0,con
Wildwood,rural,23,TSHE,can,0,con
Barlow,rural,24,TSHE,can,0,con
ForestPark,urban,24,TSHE,can,0,con
Riverview,urban,24,TSHE,can,0,con
Wildwood,rural,24,TSHE,can,0,con
Barlow,rural,25,TSHE,can,1,con
Marquam,urban,25,TSHE,can,0,con
Riverview,urban,25,TSHE,can,0,con
McIver,rural,26,TSHE,can,0,con
Sandy,rural,26,TSHE,can,0,con
Barlow,rural,27,TSHE,can,0,con
Tryon,urban,27,TSHE,can,0,con
Oxbow,rural,28,TSHE,can,0,con
Tryon,urban,28,TSHE,can,0,con
Lacamas,urban,29,TSHE,can,0,con
Oxbow,rural,29,TSHE,can,0,con
Tryon,urban,29,TSHE,can,0,con
Barlow,rural,30,TSHE,can,0,con
ForestPark,urban,30,TSHE,can,0,con
Riverview,urban,30,TSHE,can,0,con
Tryon,urban,30,TSHE,can,0,con
Marquam,urban,31,TSHE,can,0,con
McIver,rural,31,TSHE,can,0,con
Tryon,urban,31,TSHE,can,0,con
Marquam,urban,32,TSHE,can,0,con
Oxbow,rural,32,TSHE,can,0,con
Lacamas,urban,35,TSHE,can,0,con
Marquam,urban,35,TSHE,can,0,con
Oxbow,rural,35,TSHE,can,0,con
Wildwood,rural,35,TSHE,can,0,con
ForestPark,urban,36,TSHE,can,1,con
Tryon,urban,36,TSHE,can,0,con
Wildwood,rural,37,TSHE,can,0,con
Oxbow,rural,38,TSHE,can,0,con
Lacamas,urban,39,TSHE,can,0,con
ForestPark,urban,40,TSHE,can,0,con
Oxbow,rural,40,TSHE,can,0,con
Tryon,urban,40,TSHE,can,0,con
Wildwood,rural,40,TSHE,can,0,con
McIver,rural,41,TSHE,can,0,con
Lacamas,urban,43,TSHE,can,0,con
Oxbow,rural,43,TSHE,can,0,con
ForestPark,urban,45,TSHE,can,0,con
Oxbow,rural,45,TSHE,can,0,con
Oxbow,rural,46,TSHE,can,0,con
Lacamas,urban,47,TSHE,can,0,con
Marquam,urban,47,TSHE,can,0,con
Oxbow,rural,47,TSHE,can,0,con
Marquam,urban,48,TSHE,can,0,con
Oxbow,rural,48,TSHE,can,0,con
Sandy,rural,48,TSHE,can,0,con
ForestPark,urban,49,TSHE,can,0,con
Lacamas,urban,50,TSHE,can,0,con
Marquam,urban,50,TSHE,can,0,con
McIver,rural,51,TSHE,can,0,con
Sandy,rural,53,TSHE,can,1,con
McIver,rural,56,TSHE,can,0,con
McIver,rural,57,TSHE,can,0,con
McIver,rural,61,TSHE,can,1,con
Wildwood,rural,61,TSHE,can,0,con
McIver,rural,63,TSHE,can,0,con
Wildwood,rural,67,TSHE,can,0,con
Wildwood,rural,69,TSHE,can,0,con
Wildwood,rural,74,TSHE,can,0,con
McIver,rural,75,TSHE,can,0,con
Sandy,rural,80,TSHE,can,0,con
Sandy,rural,82,TSHE,can,0,con
Sandy,rural,83,TSHE,can,0,con
Wildwood,rural,83,TSHE,can,0,con
Wildwood,rural,87,TSHE,can,0,con
Wildwood,rural,88,TSHE,can,0,con
Sandy,rural,95,TSHE,can,0,con
Sandy,rural,111,TSHE,can,0,con
Sandy,rural,122,TSHE,can,0,con
Sandy,rural,128,TSHE,can,0,con
Sandy,rural,136,TSHE,can,0,con
Sandy,rural,141,TSHE,can,0,con
Sandy,rural,159,TSHE,can,1,con
Sandy,rural,176,TSHE,can,0,con
Sandy,rural,181,TSHE,can,0,con
Barlow,rural,1,PSME,can,0,con
Marquam,urban,1,PSME,can,1,con
Tryon,urban,1,PSME,can,0,con
Wildwood,rural,1,PSME,can,0,con
Barlow,rural,2,PSME,can,0,con
Riverview,urban,2,PSME,can,0,con
Barlow,rural,3,PSME,can,0,con
ForestPark,urban,3,PSME,can,0,con
McIver,rural,3,PSME,can,0,con
Wildwood,rural,3,PSME,can,0,con
Barlow,rural,4,PSME,can,0,con
Marquam,urban,4,PSME,can,0,con
Riverview,urban,4,PSME,can,0,con
Riverview,urban,4,PSME,can,0,con
Marquam,urban,5,PSME,can,1,con
McIver,rural,5,PSME,can,0,con
Riverview,urban,5,PSME,can,0,con
Marquam,urban,6,PSME,can,1,con
Riverview,urban,6,PSME,can,0,con
Barlow,rural,7,PSME,can,0,con
Lacamas,urban,7,PSME,can,0,con
Riverview,urban,7,PSME,can,0,con
ForestPark,urban,8,PSME,can,0,con
Lacamas,urban,8,PSME,can,0,con
Tryon,urban,8,PSME,can,0,con
Barlow,rural,10,PSME,can,1,con
Lacamas,urban,10,PSME,can,0,con
Marquam,urban,10,PSME,can,0,con
Oxbow,rural,10,PSME,can,0,con
Oxbow,rural,11,PSME,can,0,con
Barlow,rural,11,PSME,can,0,con
ForestPark,urban,11,PSME,can,0,con
Marquam,urban,11,PSME,can,0,con
Riverview,urban,11,PSME,can,0,con
ForestPark,urban,12,PSME,can,0,con
Lacamas,urban,12,PSME,can,0,con
McIver,rural,12,PSME,can,0,con
Oxbow,rural,12,PSME,can,3,con
Barlow,rural,13,PSME,can,0,con
ForestPark,urban,13,PSME,can,0,con
Lacamas,urban,13,PSME,can,0,con
Tryon,urban,13,PSME,can,0,con
Barlow,rural,14,PSME,can,0,con
ForestPark,urban,14,PSME,can,0,con
Lacamas,urban,14,PSME,can,1,con
Marquam,urban,14,PSME,can,0,con
ForestPark,urban,15,PSME,can,0,con
ForestPark,urban,15,PSME,can,0,con
McIver,rural,15,PSME,can,1,con
Riverview,urban,15,PSME,can,0,con
Tryon,urban,15,PSME,can,0,con
Barlow,rural,16,PSME,can,0,con
Tryon,urban,16,PSME,can,0,con
Lacamas,urban,17,PSME,can,1,con
McIver,rural,18,PSME,can,0,con
Oxbow,rural,18,PSME,can,0,con
Riverview,urban,18,PSME,can,0,con
Tryon,urban,18,PSME,can,0,con
Wildwood,rural,18,PSME,can,0,con
ForestPark,urban,19,PSME,can,0,con
Barlow,rural,20,PSME,can,0,con
Lacamas,urban,20,PSME,can,1,con
McIver,rural,20,PSME,can,0,con
Riverview,urban,20,PSME,can,0,con
Riverview,urban,20,PSME,can,0,con
Lacamas,urban,21,PSME,can,1,con
Riverview,urban,21,PSME,can,0,con
Tryon,urban,21,PSME,can,0,con
Marquam,urban,22,PSME,can,0,con
Tryon,urban,23,PSME,can,0,con
Wildwood,rural,23,PSME,can,1,con
Barlow,rural,24,PSME,can,0,con
ForestPark,urban,24,PSME,can,0,con
Riverview,urban,24,PSME,can,0,con
Wildwood,rural,24,PSME,can,0,con
Barlow,rural,25,PSME,can,0,con
Marquam,urban,25,PSME,can,0,con
Riverview,urban,25,PSME,can,0,con
McIver,rural,26,PSME,can,1,con
Sandy,rural,26,PSME,can,1,con
Barlow,rural,27,PSME,can,0,con
Tryon,urban,27,PSME,can,1,con
Oxbow,rural,28,PSME,can,0,con
Tryon,urban,28,PSME,can,0,con
Lacamas,urban,29,PSME,can,0,con
Oxbow,rural,29,PSME,can,1,con
Tryon,urban,29,PSME,can,0,con
Barlow,rural,30,PSME,can,0,con
ForestPark,urban,30,PSME,can,0,con
Riverview,urban,30,PSME,can,0,con
Tryon,urban,30,PSME,can,0,con
Marquam,urban,31,PSME,can,0,con
McIver,rural,31,PSME,can,0,con
Tryon,urban,31,PSME,can,0,con
Marquam,urban,32,PSME,can,2,con
Oxbow,rural,32,PSME,can,0,con
Lacamas,urban,35,PSME,can,0,con
Marquam,urban,35,PSME,can,0,con
Oxbow,rural,35,PSME,can,0,con
Wildwood,rural,35,PSME,can,0,con
ForestPark,urban,36,PSME,can,0,con
Tryon,urban,36,PSME,can,1,con
Wildwood,rural,37,PSME,can,1,con
Oxbow,rural,38,PSME,can,0,con
Lacamas,urban,39,PSME,can,0,con
ForestPark,urban,40,PSME,can,0,con
Oxbow,rural,40,PSME,can,0,con
Tryon,urban,40,PSME,can,0,con
Wildwood,rural,40,PSME,can,0,con
McIver,rural,41,PSME,can,2,con
Lacamas,urban,43,PSME,can,0,con
Oxbow,rural,43,PSME,can,1,con
ForestPark,urban,45,PSME,can,0,con
Oxbow,rural,45,PSME,can,0,con
Oxbow,rural,46,PSME,can,1,con
Lacamas,urban,47,PSME,can,0,con
Marquam,urban,47,PSME,can,0,con
Oxbow,rural,47,PSME,can,0,con
Marquam,urban,48,PSME,can,0,con
Oxbow,rural,48,PSME,can,0,con
Sandy,rural,48,PSME,can,0,con
ForestPark,urban,49,PSME,can,0,con
Lacamas,urban,50,PSME,can,0,con
Marquam,urban,50,PSME,can,0,con
McIver,rural,51,PSME,can,0,con
Sandy,rural,53,PSME,can,1,con
McIver,rural,56,PSME,can,0,con
McIver,rural,57,PSME,can,0,con
McIver,rural,61,PSME,can,0,con
Wildwood,rural,61,PSME,can,0,con
McIver,rural,63,PSME,can,0,con
Wildwood,rural,67,PSME,can,0,con
Wildwood,rural,69,PSME,can,0,con
Wildwood,rural,74,PSME,can,1,con
McIver,rural,75,PSME,can,0,con
Sandy,rural,80,PSME,can,0,con
Sandy,rural,82,PSME,can,0,con
Sandy,rural,83,PSME,can,0,con
Wildwood,rural,83,PSME,can,0,con
Wildwood,rural,87,PSME,can,0,con
Wildwood,rural,88,PSME,can,0,con
Sandy,rural,95,PSME,can,1,con
Sandy,rural,111,PSME,can,0,con
Sandy,rural,122,PSME,can,0,con
Sandy,rural,128,PSME,can,0,con
Sandy,rural,136,PSME,can,0,con
Sandy,rural,141,PSME,can,0,con
Sandy,rural,159,PSME,can,0,con
Sandy,rural,176,PSME,can,0,con
Sandy,rural,181,PSME,can,1,con
Barlow,rural,1,AB,can,0,con
Marquam,urban,1,AB,can,0,con
Tryon,urban,1,AB,can,0,con
Wildwood,rural,1,AB,can,1,con
Barlow,rural,2,AB,can,0,con
Riverview,urban,2,AB,can,0,con
Barlow,rural,3,AB,can,0,con
ForestPark,urban,3,AB,can,0,con
McIver,rural,3,AB,can,0,con
Wildwood,rural,3,AB,can,0,con
Barlow,rural,4,AB,can,0,con
Marquam,urban,4,AB,can,0,con
Riverview,urban,4,AB,can,0,con
Riverview,urban,4,AB,can,0,con
Marquam,urban,5,AB,can,0,con
McIver,rural,5,AB,can,0,con
Riverview,urban,5,AB,can,0,con
Marquam,urban,6,AB,can,0,con
Riverview,urban,6,AB,can,0,con
Barlow,rural,7,AB,can,0,con
Lacamas,urban,7,AB,can,0,con
Riverview,urban,7,AB,can,0,con
ForestPark,urban,8,AB,can,0,con
Lacamas,urban,8,AB,can,0,con
Tryon,urban,8,AB,can,0,con
Barlow,rural,10,AB,can,0,con
Lacamas,urban,10,AB,can,0,con
Marquam,urban,10,AB,can,0,con
Oxbow,rural,10,AB,can,0,con
Oxbow,rural,11,AB,can,0,con
Barlow,rural,11,AB,can,0,con
ForestPark,urban,11,AB,can,0,con
Marquam,urban,11,AB,can,0,con
Riverview,urban,11,AB,can,0,con
ForestPark,urban,12,AB,can,0,con
Lacamas,urban,12,AB,can,0,con
McIver,rural,12,AB,can,0,con
Oxbow,rural,12,AB,can,0,con
Barlow,rural,13,AB,can,0,con
ForestPark,urban,13,AB,can,0,con
Lacamas,urban,13,AB,can,0,con
Tryon,urban,13,AB,can,0,con
Barlow,rural,14,AB,can,0,con
ForestPark,urban,14,AB,can,0,con
Lacamas,urban,14,AB,can,0,con
Marquam,urban,14,AB,can,0,con
ForestPark,urban,15,AB,can,0,con
ForestPark,urban,15,AB,can,0,con
McIver,rural,15,AB,can,0,con
Riverview,urban,15,AB,can,1,con
Tryon,urban,15,AB,can,0,con
Barlow,rural,16,AB,can,0,con
Tryon,urban,16,AB,can,0,con
Lacamas,urban,17,AB,can,0,con
McIver,rural,18,AB,can,0,con
Oxbow,rural,18,AB,can,0,con
Riverview,urban,18,AB,can,0,con
Tryon,urban,18,AB,can,0,con
Wildwood,rural,18,AB,can,0,con
ForestPark,urban,19,AB,can,1,con
Barlow,rural,20,AB,can,0,con
Lacamas,urban,20,AB,can,0,con
McIver,rural,20,AB,can,0,con
